img_id,expression,img_width,img_height,cx,cy,w,h
./data/images/107157.jpg,woman in blue,640,480,55.26,130.84,264.38,342.39
./data/images/107156.jpg,holding appliance,640,426,287.69,1.11,288.79,419.36
./data/images/107148.jpg,nearest laptop on the table,640,458,360.53,247.23,203.72,169.36
./data/images/107135.jpg,green food on bottom left,640,482,0.0,374.0,248.96,108.0
./data/images/107119.jpg,right soccor player falling,640,427,234.33,77.81,230.74,231.3
./data/images/107073.jpg,right blur person,640,640,430.02,123.77,183.04,240.58
./data/images/107072.jpg,lady with sunglasses on,640,458,538.89,46.42,101.11,411.58
./data/images/107054.jpg,giraffe on top,480,640,0.0,1.57,478.21,446.71
./data/images/107052.jpg,52,500,375,128.93,208.15,101.97,162.64
./data/images/106981.jpg,scooter on the bottom leftonly the little open area where feet would go,640,431,78.78,260.92,147.32,155.08
./data/images/106978.jpg,man under umbrella,640,480,216.54,162.57,147.27,192.05
./data/images/106964.jpg,floor in front of you,640,480,0.0,380.0,640.0,91.89
./data/images/106851.jpg,catcher,640,387,0.87,129.58,158.28,200.89
./data/images/106850.jpg,dog under covers,640,480,27.33,104.79,255.12,128.33
./data/images/106836.jpg,boy in striped shirt,640,427,113.74,241.69,136.87,180.25
./data/images/106750.jpg,right cat,640,478,326.54,10.74,313.46,465.11
./data/images/106748.jpg,big white bear on left,640,478,72.13,120.58,202.4,252.99
./data/images/106714.jpg,sandwich to the left of the candle,640,427,222.72,141.89,167.34,156.24
./data/images/106688.jpg,silver bike second from front,640,480,278.29,31.55,345.17,213.57
./data/images/106644.jpg,center bowl but the bowlitself not the fruit,426,640,40.41,283.71,178.76,178.76
./data/images/106636.jpg,bottom tray with cucumbers,500,387,95.23,232.98,320.34,154.02
./data/images/106585.jpg,black bear that is behind the other bear,640,489,12.72,43.89,271.86,275.8
./data/images/106567.jpg,edge of table closest to camera,640,480,154.63,184.8,399.46,288.86
./data/images/106557.jpg,pink top at top and center,640,508,193.36,1.14,202.51,156.75
./data/images/106517.jpg,kid in front,640,482,334.69,192.96,135.88,273.75
./data/images/106499.jpg,man on right in blue,480,640,294.17,189.35,137.76,413.27
./data/images/106490.jpg,blanket at bottom of picture,500,375,0.0,306.89,500.0,63.91
./data/images/106440.jpg,doughnut right center with round jelly in middle,480,640,295.01,284.1,150.69,131.6
./data/images/106438.jpg,orange phone on right,640,373,328.43,26.16,306.15,297.43
./data/images/106379.jpg,left side first pice of fruit not peeled,640,480,32.46,87.04,161.76,157.18
./data/images/106352.jpg,bottom left man,500,375,0.0,80.9,101.97,289.04
./data/images/106290.jpg,woman left,403,604,100.44,6.56,107.23,582.28
./data/images/106269.jpg,object to the right of the cat i believe a seat,640,480,1.25,3.53,638.75,470.03
./data/images/106226.jpg,giraffe furthest left,640,480,214.77,25.33,109.89,353.83
./data/images/106148.jpg,couch on left wall,640,426,52.22,230.86,186.89,111.77
./data/images/106119.jpg,person bottom right corner,431,640,295.85,403.51,135.15,235.64
./data/images/106100.jpg,white glass empty blurry in background to left of beer,640,457,432.5,12.0,86.0,158.5
./data/images/106079.jpg,left zebra,640,480,91.69,205.84,224.35,226.52
./data/images/106010.jpg,left yellow dude,480,640,14.26,5.17,131.35,457.81
./data/images/105921.jpg,man,640,480,127.79,73.12,167.51,395.17
./data/images/105888.jpg,lady in middle holding the pink umbrella,640,428,303.93,91.37,79.83,277.96
./data/images/105844.jpg,guy on the right,640,480,331.64,41.14,205.71,432.63
./data/images/105830.jpg,the woman in the far back,640,480,31.89,80.71,138.62,257.28
./data/images/105800.jpg,striped cloth on left,640,425,1.1,62.92,253.9,358.77
./data/images/105733.jpg,pink donut on plate,640,492,365.71,94.06,230.22,236.79
./data/images/105719.jpg,bear on the right,640,480,343.62,51.65,144.97,137.45
./data/images/105714.jpg,right person,640,427,420.22,94.89,219.78,325.33
./data/images/105642.jpg,right side zebra,640,428,395.23,71.82,218.82,314.25
./data/images/105589.jpg,left most person with backpack,500,335,2.26,93.35,73.77,233.37
./data/images/105580.jpg,second apple up bottom left,640,458,95.72,139.8,179.08,172.91
./data/images/105515.jpg,guy standing on the left,333,500,47.19,81.84,119.1,322.47
./data/images/105478.jpg,left most goat,640,427,13.44,134.46,137.48,191.86
./data/images/105472.jpg,right person in full view,640,427,434.71,145.31,194.71,275.67
./data/images/105470.jpg,bottom kid on couch,640,426,26.19,274.58,248.34,151.42
./data/images/105469.jpg,giraffe with neck showing,480,640,221.04,77.65,169.03,418.96
./data/images/105452.jpg,person on the right,640,480,290.16,66.88,107.86,302.02
./data/images/105418.jpg,guy holding white umbrella,630,640,278.3,269.99,89.8,212.94
./data/images/105389.jpg,woman holding ribbons,480,640,251.69,64.72,221.48,532.13
./data/images/105363.jpg,red double decker bus,640,603,35.73,131.02,168.25,387.11
./data/images/105293.jpg,white bowl in the far top edge,612,612,286.06,0.0,193.91,78.39
./data/images/105257.jpg,blurry duck at the back middle,612,612,52.58,0.21,348.5,171.98
./data/images/105208.jpg,piece of bread on bottom left of cutting board,500,334,26.96,113.04,153.52,109.34
./data/images/105195.jpg,sunglasses guy,640,480,258.09,86.29,137.49,162.82
./data/images/105139.jpg,rightmost part of sandwich to right of fries,500,375,291.61,130.1,105.91,181.14
./data/images/105115.jpg,far right small portion of bus,640,480,568.21,133.99,71.79,185.85
./data/images/105027.jpg,mother in background,612,612,485.47,56.39,126.53,419.46
./data/images/105026.jpg,woman wearing long dress,640,480,299.22,73.56,105.97,400.21
./data/images/104898.jpg,zebra on far left,640,480,22.65,2.43,232.99,375.37
./data/images/104792.jpg,front right chair,640,480,156.76,350.81,216.21,123.24
./data/images/104788.jpg,yellow rightest dude,640,428,531.65,150.81,95.18,276.99
./data/images/104756.jpg,bottom right brocoli the biggest piece,500,332,312.71,180.13,130.16,146.01
./data/images/104711.jpg,second bike from right head light facing us,640,426,450.89,162.74,177.1,217.31
./data/images/104692.jpg,top of left bird,428,640,64.71,94.22,133.93,382.3
./data/images/104638.jpg,one in front,425,640,38.83,151.01,247.37,394.07
./data/images/104607.jpg,catcher,640,480,169.05,121.22,189.46,232.83
./data/images/104594.jpg,the bottom peice of food to the left,640,640,66.21,244.52,264.82,211.23
./data/images/104592.jpg,person with gray sweatshirt covering face,480,640,1.44,258.88,250.25,381.12
./data/images/104542.jpg,the whole table with pizzas,427,640,0.0,188.97,427.0,451.03
./data/images/104541.jpg,top pizza,480,640,147.24,41.59,205.09,84.45
./data/images/104537.jpg,left bench,640,427,0.69,138.56,151.3,210.18
./data/images/104485.jpg,girl white shirt black shorts,640,640,318.44,233.07,241.01,379.55
./data/images/104454.jpg,patch to left of cat,640,480,2.16,153.17,170.42,316.04
./data/images/104400.jpg,front skier black coat yay you got it,480,640,181.12,175.01,167.05,455.96
./data/images/104368.jpg,guy in the white on the left,640,428,0.0,158.57,211.11,265.09
./data/images/104365.jpg,man on the left,640,480,2.16,47.46,215.73,426.07
./data/images/104344.jpg,guy in background on the left,612,612,37.13,123.33,80.33,271.97
./data/images/104343.jpg,girl right with green gray backpack,640,480,446.56,129.44,193.44,348.4
./data/images/104337.jpg,left skier blue,640,427,0.0,30.53,199.94,383.49
./data/images/104328.jpg,bottom left most head,640,480,0.64,369.18,128.65,109.86
./data/images/104188.jpg,boy in foreground head only,640,481,3.25,355.88,137.58,118.08
./data/images/104177.jpg,on big center pizza platter slice at 9 oclock,640,480,291.92,233.44,154.74,127.35
./data/images/104126.jpg,pewter vase on left side,480,640,80.54,60.16,186.97,543.65
./data/images/104098.jpg,zebra on left,640,480,27.98,58.12,132.38,413.27
./data/images/104075.jpg,the player on the right,640,320,329.31,19.4,249.12,283.49
./data/images/104067.jpg,tall man with white tank top,640,480,93.32,117.06,124.36,291.63
./data/images/104028.jpg,mom giraffe,640,427,118.55,0.0,296.59,416.42
./data/images/103932.jpg,woman in front,640,426,138.81,22.98,182.84,397.28
./data/images/103929.jpg,woman with white scarf on left,500,375,84.21,105.68,110.16,173.71
./data/images/103865.jpg,giraffe back,640,427,282.11,46.06,223.57,203.42
./data/images/103804.jpg,the small piece of broccoli on the bottom left,640,480,2.16,134.02,125.12,226.52
./data/images/103775.jpg,chair the woman in left side is sitting in,500,357,195.01,194.24,103.64,148.17
./data/images/103758.jpg,the baby,500,375,126.4,149.16,147.48,213.2
./data/images/103612.jpg,the hands top left corner,467,500,0.0,0.0,314.19,127.25
./data/images/103589.jpg,girl on left black dress,640,426,128.62,162.87,78.93,245.72
./data/images/103581.jpg,boat on left,538,640,0.0,4.43,337.9,399.47
./data/images/103578.jpg,left soldier,640,427,8.43,5.27,377.45,413.3
./data/images/103575.jpg,darkest female,640,480,502.86,1.81,137.14,470.21
./data/images/103504.jpg,guy in the bottom right with white shirt and drink facing us,640,478,492.67,213.49,147.33,264.51
./data/images/103486.jpg,business suit,640,426,82.51,85.39,156.4,338.69
./data/images/103437.jpg,space between the girls head and ladys arm,640,429,197.83,66.81,105.58,142.26
./data/images/103428.jpg,click on the area slightly above and to the left of the center,427,640,5.74,153.54,309.96,136.33
./data/images/103427.jpg,guy at left with beard,640,427,15.31,83.87,176.9,211.74
./data/images/103383.jpg,person in front of cake,640,480,0.0,180.15,90.07,264.29
./data/images/103338.jpg,catcher,640,426,146.49,209.85,125.96,191.08
./data/images/103331.jpg,couch on right side of dog below pillow,640,427,119.78,156.44,520.22,266.08
./data/images/103296.jpg,bread in back left,640,480,0.0,0.0,371.3,165.74
./data/images/103280.jpg,fruit plate lower left,480,640,0.0,324.82,217.48,243.85
./data/images/103252.jpg,person on the right dark blue shirt,640,480,274.75,59.73,172.67,413.75
./data/images/103251.jpg,little girl on left,640,480,61.48,33.71,227.6,367.82
./data/images/103234.jpg,awake left phone,640,480,148.36,63.58,99.74,187.02
./data/images/103228.jpg,red green cake partially visible at bottom right,640,480,533.93,290.16,106.07,167.19
./data/images/103083.jpg,arms at top right of screen holding stick,480,640,294.18,21.95,185.82,153.81
./data/images/103042.jpg,the baby zebra,640,427,237.54,212.06,260.63,188.49
./data/images/103033.jpg,pizza in back,478,640,209.98,51.78,238.74,128.0
./data/images/103018.jpg,chair on right,640,480,371.06,272.9,268.94,201.71
./data/images/102885.jpg,food on left side of plate,478,640,1.26,378.82,162.6,190.49
./data/images/102879.jpg,left giraffe,500,375,116.29,129.78,171.91,241.01
./data/images/102862.jpg,place were the can lies,640,480,309.64,156.83,330.36,293.47
./data/images/102842.jpg,elephant top right corner,640,427,442.97,0.0,197.03,427.0
./data/images/102835.jpg,player on right,640,431,366.25,36.08,152.69,362.39
./data/images/102815.jpg,small left zebra,640,480,23.68,188.5,160.56,200.39
./data/images/102771.jpg,bo on right,480,640,276.13,116.49,115.06,417.08
./data/images/102766.jpg,lady enjoying pizza,640,480,135.88,51.95,232.01,249.95
./data/images/102765.jpg,thing that the lady on the right is sittin gon,402,500,290.75,316.41,111.25,136.94
./data/images/102734.jpg,bear baby is touching,500,400,102.47,93.48,179.78,203.15
./data/images/102724.jpg,bottom right white part of plate you can see above strawberries,640,640,450.58,397.42,189.42,182.24
./data/images/102662.jpg,flowers center,480,640,21.61,23.27,458.39,593.46
./data/images/102655.jpg,catcher,640,480,359.39,225.29,124.78,209.23
./data/images/102610.jpg,the zebra on the right,640,480,381.84,128.36,224.36,179.06
./data/images/102599.jpg,guy flipping into pool,640,490,99.1,148.79,185.3,138.51
./data/images/102540.jpg,girl in pink of left,640,480,107.38,285.74,182.55,187.92
./data/images/102506.jpg,light on left side up top,481,640,137.45,4.43,127.43,170.38
./data/images/102473.jpg,batter,640,522,175.8,100.13,201.98,376.41
./data/images/102451.jpg,olive green top,640,458,330.09,0.52,131.0,345.56
./data/images/102281.jpg,person on right,640,480,320.36,1.09,267.15,464.79
./data/images/102220.jpg,woman on right,480,640,223.86,220.99,177.93,408.97
./data/images/102208.jpg,right girl,640,426,340.8,46.91,299.2,371.43
./data/images/102175.jpg,line referee watching tennis game,640,424,551.92,77.49,88.08,333.27
./data/images/102144.jpg,teddy far left,640,329,51.01,86.5,182.62,192.97
./data/images/102137.jpg,person with blue bckpck,425,640,296.76,490.9,128.24,149.1
./data/images/102090.jpg,guy is black sweatshirt with writing onit holding glass of wine,640,480,447.64,96.0,117.57,286.92
./data/images/102080.jpg,partially visible elephant on right,549,640,109.55,1.44,439.45,454.06
./data/images/102076.jpg,girl on the right,640,425,493.94,146.71,99.85,273.49
./data/images/102066.jpg,right o object,326,500,242.7,25.5,60.67,391.01
./data/images/102029.jpg,not the chair closest to us but the next one of the chairs at the round table it is the closest to us,455,640,111.48,347.35,114.53,175.14
./data/images/102024.jpg,kid,500,375,124.72,123.88,138.2,246.91
./data/images/101989.jpg,person in upper right corner,478,640,234.43,4.31,238.74,302.03
./data/images/101891.jpg,white car on left above blue trash can,640,480,2.16,55.01,172.58,101.39
./data/images/101882.jpg,person on left,640,506,37.44,227.98,83.95,272.29
./data/images/101842.jpg,guy in green,427,640,0.79,114.38,72.39,255.99
./data/images/101832.jpg,little girl,427,640,115.58,157.11,151.69,403.07
./data/images/101814.jpg,lady top middle in black shirt,640,480,217.47,2.38,170.46,127.35
./data/images/101794.jpg,woman looking really impatient with horse,640,421,474.67,40.19,136.55,362.25
./data/images/101772.jpg,the one that has his paw in the water,640,394,123.96,14.78,387.8,371.87
./data/images/101749.jpg,right bike second from front,640,480,332.97,111.89,307.03,244.33
./data/images/101594.jpg,the little boy warms up,640,609,354.63,123.88,203.76,404.7
./data/images/101575.jpg,guy in front left with shorts and thing hanging around his neck,640,427,157.56,69.8,76.61,250.69
./data/images/101573.jpg,two women one of them is laying on the ground and the other is sitting with her legs crossed and a book in her lap,427,640,96.22,34.19,330.78,588.93
./data/images/101564.jpg,person in front red jacket,500,375,83.31,241.5,189.87,133.0
./data/images/101560.jpg,bottom left cupcake,480,640,22.49,488.93,206.87,92.14
./data/images/101510.jpg,the legs at the top left of picture,640,480,0.0,1.18,114.9,190.06
./data/images/101503.jpg,background blurry guy,426,640,356.67,280.45,69.33,232.99
./data/images/101468.jpg,person at left edge,640,427,2.88,103.7,75.8,281.14
./data/images/101362.jpg,left side of sandwich,640,480,25.24,92.92,218.89,232.16
./data/images/101248.jpg,person on right lady white tshirt on,640,427,463.63,1.69,130.12,115.66
./data/images/101195.jpg,guy in yello,500,467,0.0,45.13,353.66,416.62
./data/images/101050.jpg,lighter colored dog,640,480,376.06,108.78,157.71,155.71
./data/images/101017.jpg,guy with black shorts,640,426,111.05,0.0,135.93,328.36
./data/images/100972.jpg,stuffed bear peeking over at ceramic bear,640,427,363.67,108.43,119.94,121.86
./data/images/100958.jpg,person on edge of image on the right,640,480,434.7,4.39,205.3,465.97
./data/images/100817.jpg,bowl of stuff front and center,640,480,230.02,281.28,160.07,130.02
./data/images/100798.jpg,woman,640,425,380.97,64.27,259.03,360.73
./data/images/100777.jpg,guy with bald spot,640,599,0.21,218.42,377.82,379.95
./data/images/100753.jpg,round food next to yellow thing on plate,480,640,201.33,386.21,127.31,122.69
./data/images/100687.jpg,guy in white tie,425,640,167.05,7.19,205.44,553.71
./data/images/100638.jpg,man on the left,640,426,73.42,46.4,196.4,379.6
./data/images/100627.jpg,slices of pizza snd slice with peppers etc,640,640,98.79,156.2,357.94,246.26
./data/images/100626.jpg,left vase,640,424,90.31,227.65,104.11,151.44
./data/images/100586.jpg,monitor on far right,640,360,422.5,38.67,185.49,119.89
./data/images/100579.jpg,person with legs up,640,480,279.73,209.71,218.77,114.28
./data/images/100499.jpg,man on the left,640,424,52.04,123.22,163.22,300.3
./data/images/100485.jpg,the brown part of the top of the dogs head,640,424,222.46,1.1,395.37,135.46
./data/images/100483.jpg,the blue train on the right,640,427,408.77,3.84,228.37,423.16
./data/images/100439.jpg,black chair nearest left bottom corner cushion,640,428,0.0,223.1,228.17,204.9
./data/images/100435.jpg,lowerleftmost donut,481,640,46.56,453.87,146.43,134.05
./data/images/100396.jpg,chair in front lady in blue shirt is sitting in,640,480,49.62,272.9,236.22,199.55
./data/images/100318.jpg,left zebra,500,426,35.34,106.02,123.22,287.5
./data/images/100316.jpg,bottom white cup,480,640,247.37,420.95,136.63,178.34
./data/images/100253.jpg,elephant dead center of picture,640,480,229.75,190.59,227.6,190.92
./data/images/100182.jpg,boat farthest right,640,427,430.84,17.27,209.16,195.75
./data/images/100157.jpg,man on right,427,640,355.16,53.48,71.84,336.84
./data/images/100142.jpg,boy in yellow,480,640,305.31,97.59,108.62,325.7
./data/images/100128.jpg,pizza right side underneath the ront pizza cheese tomato basil,428,640,250.05,320.52,177.95,158.47
./data/images/100124.jpg,blueyellow shirt,640,569,183.4,225.95,72.72,229.64
./data/images/100095.jpg,guy about to catch ball,416,500,260.69,82.14,104.13,231.4
./data/images/100037.jpg,right zebra,640,427,378.06,141.29,201.51,134.34
./data/images/100022.jpg,dish on the right,500,375,135.39,91.56,360.39,278.57
./data/images/100012.jpg,player behind the guy in white,640,489,231.82,75.12,398.65,379.72
./data/images/99981.jpg,right side skier,480,640,273.26,204.22,174.02,332.23
./data/images/99968.jpg,big silver stove wred buttons,640,424,243.92,173.41,181.03,201.04
./data/images/99902.jpg,boy in red,427,640,27.26,391.17,399.74,248.83
./data/images/99900.jpg,smelling my thing,640,480,60.46,110.15,392.39,369.85
./data/images/99893.jpg,man on the right,480,640,272.04,270.74,70.15,273.47
./data/images/99785.jpg,boy in red,640,427,284.03,97.87,332.0,247.57
./data/images/99753.jpg,pizza on right,640,480,365.66,222.2,247.01,78.74
./data/images/99678.jpg,small white boat brown stripe,500,375,373.31,139.1,126.69,119.66
./data/images/99658.jpg,child riding,427,640,120.89,339.33,133.29,196.89
./data/images/99657.jpg,white shirt,640,427,393.3,47.38,165.82,280.11
./data/images/99632.jpg,standing woman looking at the ground,640,427,200.95,231.88,146.57,193.37
./data/images/99599.jpg,girl on left side,640,480,0.0,0.0,323.72,389.58
./data/images/99597.jpg,rightmost horse,640,492,430.76,288.23,193.21,138.31
./data/images/99511.jpg,black suit guy on left facing us,640,425,35.84,83.7,126.33,339.14
./data/images/99498.jpg,cell at top center,375,500,144.94,97.75,92.14,182.03
./data/images/99451.jpg,boy on right,500,375,217.28,101.59,262.59,268.46
./data/images/99388.jpg,orange slice at 7 oclock,640,480,71.32,362.26,172.08,96.23
./data/images/99387.jpg,giraffe with no body,480,640,234.19,107.53,245.81,151.01
./data/images/99382.jpg,broccoli on left bottom corner,500,375,28.25,262.99,150.0,111.04
./data/images/99336.jpg,blurry coach no hat we see all of him,640,425,481.11,19.35,142.4,306.86
./data/images/99321.jpg,book all the way on the right,640,425,598.82,17.99,41.18,372.47
./data/images/99313.jpg,nearest giraffe,640,480,283.32,0.17,356.68,245.13
./data/images/99311.jpg,far left vase,640,428,0.89,166.56,107.16,143.88
./data/images/99293.jpg,man on the right,640,360,370.47,77.85,268.99,276.51
./data/images/99252.jpg,girl on the right,472,640,325.03,15.82,146.97,409.28
./data/images/99229.jpg,crouching red guy next to blue guy,640,425,171.1,139.86,155.65,253.89
./data/images/99211.jpg,yellow jacket,640,427,452.79,241.77,106.99,180.55
./data/images/99070.jpg,horse head on right,640,480,348.15,91.26,290.48,307.98
./data/images/99062.jpg,man on right with glasses,640,425,364.7,33.98,234.51,386.71
./data/images/98892.jpg,motorcycle closes to you,333,500,66.29,247.19,217.98,185.39
./data/images/98878.jpg,left future abuse victim,375,500,21.48,81.51,105.64,345.08
./data/images/98859.jpg,white and blue boat to the left full view in water,640,360,16.89,93.33,192.89,106.67
./data/images/98841.jpg,player on right,640,592,400.43,6.65,239.57,577.37
./data/images/98732.jpg,i thought you were being serious pepsi top left,640,480,0.0,2.49,168.31,129.67
./data/images/98671.jpg,right giraffe,640,427,314.28,106.13,203.47,315.23
./data/images/98629.jpg,bottle on the right,449,640,256.82,39.28,114.0,502.66
./data/images/98592.jpg,dude in helmet right of girl,612,612,370.38,0.0,197.11,355.6
./data/images/98554.jpg,big bellied guy on left,640,480,0.0,114.58,109.44,359.73
./data/images/98531.jpg,pizza slice at top,480,640,38.92,26.67,357.48,291.17
./data/images/98479.jpg,the machine with escalating luggage,640,426,303.42,162.27,336.58,196.48
./data/images/98478.jpg,over ripe banana upper right,640,640,207.89,67.81,331.14,341.53
./data/images/98437.jpg,left front zibra,640,480,112.43,0.54,303.79,474.6
./data/images/98413.jpg,bowl salad on left of kid,640,383,57.67,185.91,211.72,127.38
./data/images/98394.jpg,sexy elephant ass on the far right middle group mtf,640,426,408.99,198.9,102.09,167.93
./data/images/98390.jpg,moto rider on the bottom left,640,426,24.28,142.7,171.44,278.48
./data/images/98345.jpg,boat behind one in front,500,375,101.35,107.35,397.22,157.94
./data/images/98304.jpg,right couch closest 2 us,640,424,452.46,231.71,175.67,143.12
./data/images/98276.jpg,far left part of the food,640,480,128.42,211.95,160.83,93.5
./data/images/98233.jpg,plaid shirt lower right,640,480,529.62,258.88,110.38,221.12
./data/images/98193.jpg,man on left,640,480,0.0,0.0,336.0,480.0
./data/images/98179.jpg,the plane piece with the red area on it,640,392,116.9,16.52,362.99,194.25
./data/images/98145.jpg,bear back left,500,368,0.83,0.69,335.75,333.27
./data/images/98123.jpg,hot dog right,640,480,296.6,203.21,224.15,213.96
./data/images/98116.jpg,second motorcycle with high handles,640,427,121.45,65.3,291.09,289.17
./data/images/98064.jpg,woman in yellow jacket,640,640,469.91,121.8,151.35,265.23
./data/images/98034.jpg,cat below handle bars,427,640,166.69,335.54,143.1,284.55
./data/images/97913.jpg,second girl from leftwhy you shouting,640,480,238.11,144.95,119.8,252.22
./data/images/97902.jpg,woman on right black shirt,500,375,293.49,110.79,185.49,171.59
./data/images/97895.jpg,girl holding racket out,482,484,140.31,51.09,204.67,432.91
./data/images/97890.jpg,in middle column of oranges second crate from bottom,640,360,262.86,108.94,232.66,119.43
./data/images/97878.jpg,third from left red bike guy is sitting on,640,480,225.44,284.76,133.75,167.2
./data/images/97849.jpg,closer person,640,426,365.69,2.71,274.31,418.34
./data/images/97818.jpg,guy in white,333,500,10.11,174.16,126.97,242.69
./data/images/97722.jpg,person in black coat and white pants middle,375,500,104.09,162.69,74.58,255.03
./data/images/97660.jpg,greg tshirt guy upper left,640,640,0.0,80.42,163.54,231.41
./data/images/97591.jpg,right cut off elephant,640,480,538.12,201.26,101.88,181.88
./data/images/97563.jpg,guy in white shirt,428,640,0.0,121.92,305.96,295.71
./data/images/97540.jpg,girl catching,423,640,93.8,22.99,137.66,571.17
./data/images/97496.jpg,pink frosting car with two candles on left,500,313,41.46,118.7,160.97,158.53
./data/images/97396.jpg,reflection left of wine glass,640,480,0.0,180.15,267.85,293.92
./data/images/97391.jpg,person in middle light blue shorts,640,480,329.33,218.48,92.55,261.52
./data/images/97330.jpg,man on left with laptop,640,348,0.0,10.53,305.68,337.47
./data/images/97314.jpg,cute smiling girl with a baby elephant,640,480,138.39,155.84,140.88,314.19
./data/images/97250.jpg,mesmerized zebralike ruminant at right,427,640,191.28,80.1,158.2,424.27
./data/images/97248.jpg,lady in blue,500,375,94.38,82.58,154.22,288.21
./data/images/97238.jpg,bear bottom left cut off,640,480,1.08,210.34,230.83,235.14
./data/images/97218.jpg,the woman on the right with the gray coat on she is by the black purse,640,480,17.3,242.7,212.97,231.35
./data/images/97210.jpg,short cake in back on the right,427,640,269.17,186.07,148.6,109.42
./data/images/97195.jpg,first zebra on right,640,397,325.07,81.57,135.6,192.3
./data/images/97053.jpg,left soldier in middle,640,450,243.71,94.04,86.96,211.35
./data/images/97021.jpg,left bike the one in front,640,428,85.6,176.72,185.01,209.86
./data/images/96958.jpg,the fried plantain on the right,640,469,401.43,81.15,190.47,240.31
./data/images/96901.jpg,the steel object to the right of the pan with the spoon,500,375,318.54,159.27,164.33,166.01
./data/images/96897.jpg,under top left of pic,640,426,0.0,15.88,588.01,404.08
./data/images/96881.jpg,girl in center on phone,640,481,220.5,3.99,148.09,468.03
./data/images/96859.jpg,man on right,640,428,313.03,45.17,310.13,374.86
./data/images/96854.jpg,directly on top of the maxs sign,480,640,182.61,19.65,297.39,207.09
./data/images/96826.jpg,pink double decker,640,480,0.0,124.04,139.15,186.61
./data/images/96820.jpg,bus on the right,640,424,271.12,128.95,319.97,112.52
./data/images/96754.jpg,left most guy,640,480,91.69,136.81,102.47,232.99
./data/images/96737.jpg,left guy holding kite,640,434,173.82,118.02,133.22,304.93
./data/images/96728.jpg,red booth back behind laptop to the right of the woman,640,543,299.0,143.86,341.0,287.72
./data/images/96716.jpg,right brown cover,640,425,397.72,235.06,242.28,119.63
./data/images/96713.jpg,white glazing on donut behind front donut,640,480,143.46,84.13,248.09,66.88
./data/images/96664.jpg,person sitting on snow,480,640,94.23,234.36,245.75,228.68
./data/images/96554.jpg,the green bunch middle of screen the one thats behind the one in front,500,333,134.35,61.97,172.25,164.09
./data/images/96535.jpg,luggage on side on top shelf front above patterned suitcase,640,480,281.53,101.07,230.83,73.35
./data/images/96526.jpg,geico item on the left,500,375,0.0,184.41,93.54,148.31
./data/images/96500.jpg,girl in white top with green sleeves,640,434,32.18,187.25,216.52,214.57
./data/images/96496.jpg,little boy,640,424,174.36,52.4,380.17,324.91
./data/images/96457.jpg,standing male bottom left,427,640,2.9,246.71,95.78,386.03
./data/images/96453.jpg,horse on left,500,500,3.23,122.53,209.58,340.02
./data/images/96450.jpg,front guy with writing on his towel,640,436,9.29,7.78,485.21,428.22
./data/images/96436.jpg,guy in black on the motorcyvle,640,456,206.53,18.4,231.07,381.37
./data/images/96421.jpg,woman left,640,427,0.96,1.92,81.56,424.12
./data/images/96360.jpg,bottom left donut,428,640,168.65,405.05,138.38,160.0
./data/images/96338.jpg,yellow pants left,640,450,0.0,132.07,109.73,222.48
./data/images/96307.jpg,hand holding grater at top center,640,428,285.65,0.0,268.35,81.75
./data/images/96294.jpg,peson in white shirt and black apron in theback you can not see his face,640,427,240.61,112.14,86.93,295.68
./data/images/96250.jpg,left most player,640,451,37.98,135.05,139.12,244.22
./data/images/96223.jpg,partial head bottom right,320,240,100.31,128.36,193.08,108.4
./data/images/96213.jpg,black truck on right,640,436,477.15,145.25,160.68,170.48
./data/images/96185.jpg,bear on left,640,400,113.06,192.69,155.48,120.3
./data/images/96177.jpg,arm of person with black shirt,500,375,214.53,61.23,206.92,293.08
./data/images/96132.jpg,second person from the right,640,480,385.95,157.3,131.89,322.7
./data/images/96105.jpg,white car with white suitcase,640,426,132.31,38.09,377.89,353.15
./data/images/96082.jpg,leftwicker chair,640,480,174.73,78.21,139.79,156.24
./data/images/96070.jpg,top sandwich,640,425,146.12,18.15,402.08,208.2
./data/images/96064.jpg,zebra head,368,500,213.1,167.52,110.53,185.12
./data/images/96044.jpg,cow closest to water,640,427,287.25,29.95,221.82,181.89
./data/images/96030.jpg,titty sprinkles,640,427,154.49,91.16,276.35,330.08
./data/images/96016.jpg,lamb walking along fence,640,360,246.97,65.03,227.61,115.36
./data/images/95944.jpg,light blue suite gray hair,500,375,8.43,5.9,175.28,369.1
./data/images/95929.jpg,guy on far right,640,427,432.76,83.48,156.4,260.04
./data/images/95915.jpg,rightest cut offmonitor mirror,640,446,595.0,67.59,45.0,359.8
./data/images/95903.jpg,motorcycle on the far left,640,326,0.85,113.46,149.87,198.99
./data/images/95892.jpg,goat second from rear head only seen,640,480,0.0,167.13,184.11,157.37
./data/images/95873.jpg,dark haired woman on the left,375,500,1.12,29.29,182.03,462.92
./data/images/95872.jpg,girl far left,640,453,0.0,64.2,255.51,379.71
./data/images/95832.jpg,guy in white,426,640,7.17,137.18,160.72,447.72
./data/images/95814.jpg,soryr left zebra,640,480,0.0,143.5,164.16,192.81
./data/images/95757.jpg,guys reflection in mirror,480,640,323.88,113.23,152.96,342.11
./data/images/95711.jpg,the guy with pads on,640,479,75.01,196.2,297.9,225.04
